"","Code","Revised.Intervention.Name","Country","adjusted_uc","pin_sum","total_cost","pin_sum_adjusted","total_cost_adjusted","increment","Super_region","NCD_region","SDI","World_bank","iso3","period","life_years_gained","deaths_averted","ICER","ICER_rank"
"1241","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Ethiopia",21.1985215158589,35693.7254222419,756654.206344554,83107.0474435735,1761746.5333521,1005092.32700754,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",5802.47699999799,2242.638,173.217804569995,10
"1242","FLH13","Early detection and treatment of early-stage cervical cancer","Ethiopia",88.7281071851041,5052.01099378892,448255.372957228,13645.9315755968,1210777.67948015,762522.306522925,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",1413.72300000379,526.745999999998,539.371791023336,12
"1243","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Ethiopia",12.9884107609104,16420.6772107391,213278.500585401,59007.5913761065,766414.834804826,553136.334219425,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",32841.477499999,12869.837,16.8426141673876,3
"1244","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Ethiopia",24.328862047432,41759.268800181,1015955.48984123,97088.1021846443,2362043.04449719,1346087.55465596,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",10936.7965000029,4227.26499999998,123.078778566978,8
"1245","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Ethiopia",24.328862047432,310861.307118792,7562901.85677747,727226.747528627,17692599.2178266,10129697.3610492,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",7210.26950000345,2559.08699999998,1404.89857709817,16
"1246","FLH23","Medical management of acute heart failure","Ethiopia",11.0919640183993,43405.359925927,481450.690504055,158244.038621906,1755237.18252038,1273786.49201633,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",46861.6554999982,18059.279,27.1818500312345,5
"1247","FLH24","Management of bowel obstruction","Ethiopia",34.5053750164294,970.077225408989,33472.8784576344,6125.25587503654,211354.251039723,177881.372582088,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",4985.33499999794,1796.282,35.6809266743683,6
"1248","FLH31","Appendectomy","Ethiopia",34.5053750164294,23733.9233825885,818947.926927417,146999.500414292,5072272.88902292,4253324.9620955,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",661.562499997889,244.617,6429.21109057583,20
"1249","FLH37","Hernia repair including emergency surgery","Ethiopia",34.5053750164294,2820.91833856874,97336.8451630372,18315.0479763223,631967.598866898,534630.753703861,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",297.08549999933,109.493000000001,1799.5854853403,17
"1250","FLH44","Repair of perforations (for example, perforated peptic ulcer, typhoid ileal perforation)","Ethiopia",34.5053750164294,2343.07302216354,80848.6133206313,26448.6981562341,912622.248577203,831773.635256572,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",1164.84349999881,425.833000000009,714.064709342864,13
"1251","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","Ethiopia",81.3340982530121,3761465.3779653,305935394.626733,10404740.3486883,846260173.817294,540324779.190561,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",2600.05949999836,968.760999999989,207812.467057351,30
"1252","HC36","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Ethiopia",55.0156887403997,453811.443017758,24966749.0958966,1678262.00006967,92330739.8206735,67363990.7247769,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",52076.5124999994,20363.875,1293.55802627485,14
"1253","HC37.1","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Ethiopia",65.5227028672001,152560.694801254,9996189.07467618,354377.916357603,23219798.9161967,13223609.8415205,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",9782.65199999785,3781.11799999999,1351.74080009423,15
"1254","HC37.2","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Ethiopia",65.5227028672001,2302676.34902809,150877578.216696,5386856.17465156,352961376.520036,202083798.30334,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",5722.99249999509,2031.17899999999,35310.8619840954,25
"1255","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","Ethiopia",3.85427663924707,44525.4079396841,171613.23967487,163914.613705722,631772.266437173,460159.026762303,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",18154.7960000005,7113.45,25.3464168235374,4
"1256","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","Ethiopia",71.2219205988603,414568.798262034,29526386.0325835,965207.164153399,68743908.0067845,39217521.974201,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",419.427499999098,159.769000000016,93502.5051392325,28
"1257","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Ethiopia",16.0249321347436,980470.437512386,15711972.2212583,2265207.8035428,36299801.322865,20587829.1016066,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",4551.11800000005,1773.24599999998,4523.68607045707,18
"1258","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Ethiopia",69.4553080182207,402030.753346514,27923169.8064795,927454.004722046,64416603.570702,36493433.7642225,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",390.474999996736,132.147999999996,93459.0787234203,27
"1259","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Ethiopia",10.408373545481,646769.053556825,6731813.90707666,1504366.51310774,15658008.6177381,8926194.71066144,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",52892.7639999988,20695.096,168.760224189865,9
"1260","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Ethiopia",1.58456628834276,85738.6319621023,135858.545815775,312589.727183217,495319.143776787,359460.597961013,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",43169.6129999964,16611.772,8.32670420188948,2
"1261","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Ethiopia",9.63569159811767,15128156.1046572,145770246.672657,55604185.3749765,535784781.837838,390014535.16518,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",25251.237499996,9790.241,15445.3632288415,21
"1262","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Ethiopia",24.6466964403067,199156.030658483,4908538.23189603,769766.323697494,18972196.910143,14063658.678247,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",667.867499997117,255.280999999998,21057.5580909502,24
"1263","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Ethiopia",29.576035728368,751226.283236773,22218295.3930999,2898059.03036059,85713097.4248643,63494802.0317644,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",3129.36900000032,1196.278,20289.9696493951,23
"1264","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Ethiopia",14.788017864184,679707.567132175,10051527.6451717,3815210.52106604,56419401.3411474,46367873.6959757,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",444.957000000491,170.061999999974,104207.538472087,29
"1265","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Ethiopia",46.8287232365827,151928.466637953,7114616.1159471,417042.251323571,19529556.1651929,12414940.0492458,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",2503.26850000208,886.225000000002,4959.4919798797,19
"1266","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Ethiopia",101.051455405257,404754.469762386,40901028.2512724,577988.684960898,58406597.8230695,17505569.5717971,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",446.993500000194,170.84099999998,39162.917518464,26
"1267","HC53","Screening and brief intervention for alcohol use disorders","Ethiopia",64.0814107447974,215130.571967097,13785870.5459867,1350696.17533518,86554516.4030804,72768645.8570937,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",308.302499998595,127.467,236030.021999255,31
"1268","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Ethiopia",32.6554241774053,70524.1151837945,2302994.896063,164863.222672889,5383678.46763721,3080683.57157422,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",10297.0524999986,3864.721,299.181107562057,11
"1269","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Ethiopia",22.0755596668947,1119.78876999072,24719.9638062488,3238.40507523763,71489.6044639829,46769.6406577341,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",1294.70899999827,518.594,36.1236699967301,7
"1270","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Ethiopia",7.89971505925795,321.658685522147,2541.01196196042,902.135778300174,7126.61559333328,4585.60363137286,"Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC","ETH","2020-2030",882.94350000189,372.264999999999,5.19354141161133,1
"1271","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","Fiji",28.1315062782037,1031.60404895931,29020.5757799192,2231.31353618303,62770.2107517739,33749.6349718547,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",2.88099999999918,1.25400000000021,11714.5557000571,28
"1272","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Fiji",37.977533475575,12328.5947032563,468209.618049713,13321.6661326183,505924.021501946,37714.403452233,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",113.999999999969,41.4120000000004,330.828100458276,14
"1273","FLH13","Early detection and treatment of early-stage cervical cancer","Fiji",73.1389908488007,885.622283044358,64773.5200550753,1075.59032287509,78667.5907818196,13894.0707267443,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",27.1069999999829,10.2839999999999,512.563940190838,16
"1274","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Fiji",27.3034766736874,2855.17903386965,77956.3141504613,3302.60006276175,90172.463776134,12216.1496256727,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",2155.39700000002,792.336,5.66770280633804,4
"1275","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Fiji",35.5408570972426,14198.631639168,504631.538064055,15347.3108450663,545456.581571462,40825.0435074075,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",303.332499999992,110.165,134.58842526735,11
"1276","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Fiji",35.5408570972426,77203.771587425,2743888.21335683,83480.0924087676,2966954.03476461,223065.821407785,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",645.832999999972,229.636,345.39241786622,15
"1277","FLH23","Medical management of acute heart failure","Fiji",27.4609198103046,7454.68959243,204712.633108433,8655.97703689168,237701.09128992,32988.4581814877,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",3137.274,1151.916,10.5150070352439,5
"1278","FLH24","Management of bowel obstruction","Fiji",31.3452817923432,144.056498367284,4515.49153534073,166.643620969289,5223.49125817878,707.999722838053,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",12.7764999999881,4.49100000000017,55.4142153828288,8
"1279","FLH31","Appendectomy","Fiji",31.3452817923432,5832.58167918436,182823.916310892,6747.27408842391,211495.207631823,28671.291320931,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",9.13500000001559,3.3840000000003,3138.61973956016,21
"1280","FLH37","Hernia repair including emergency surgery","Fiji",31.3452817923432,1113.24742348659,34895.0541937871,1290.15322218767,40440.2163047721,5545.16211098501,"Southeast Asia, East Asia, and Oceania","Oceania","Middle SDI","UMIC","FJI","2020-2030",2.30899999997692,0.878000000000446,2401.54270725008,19
