measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Belarus,Male,Age-standardized,Schizophrenia,Rate,2017,114.754180321,145.480292612,85.5039619408
YLDs (Years Lived with Disability),Belarus,Female,Age-standardized,Schizophrenia,Rate,2017,118.326279169,149.971325689,89.2881815487
YLDs (Years Lived with Disability),Belarus,Male,Age-standardized,Alcohol use disorders,Rate,2017,554.094764232,776.383638805,380.933300568
YLDs (Years Lived with Disability),Belarus,Female,Age-standardized,Alcohol use disorders,Rate,2017,444.03705102799995,612.415692821,303.12086334400004
YLDs (Years Lived with Disability),Belarus,Male,Age-standardized,Major depressive disorder,Rate,2017,398.33804348399997,541.466563041,274.598006452
YLDs (Years Lived with Disability),Belarus,Female,Age-standardized,Major depressive disorder,Rate,2017,548.275160673,741.0636479679999,376.980656459
YLDs (Years Lived with Disability),Belarus,Male,Age-standardized,Bipolar disorder,Rate,2017,122.69585334,184.494203616,73.99885643760001
YLDs (Years Lived with Disability),Belarus,Female,Age-standardized,Bipolar disorder,Rate,2017,142.595964924,211.522190328,89.4019819088
YLDs (Years Lived with Disability),Turkmenistan,Male,Age-standardized,Major depressive disorder,Rate,2017,255.141697276,349.786883605,175.24178929
YLDs (Years Lived with Disability),Turkmenistan,Female,Age-standardized,Major depressive disorder,Rate,2017,383.504907527,523.597062243,268.075049438
YLDs (Years Lived with Disability),Turkmenistan,Male,Age-standardized,Bipolar disorder,Rate,2017,123.649983588,186.297462722,76.2253057918
YLDs (Years Lived with Disability),Turkmenistan,Female,Age-standardized,Bipolar disorder,Rate,2017,137.203706134,206.114131919,84.5807099624
YLDs (Years Lived with Disability),New Zealand,Male,Age-standardized,Schizophrenia,Rate,2017,202.263817725,252.348794673,152.173056044
YLDs (Years Lived with Disability),New Zealand,Female,Age-standardized,Schizophrenia,Rate,2017,182.09494928799998,226.49544020000002,135.953340577
YLDs (Years Lived with Disability),New Zealand,Male,Age-standardized,Alcohol use disorders,Rate,2017,248.97823045200002,353.359065213,166.554567918
YLDs (Years Lived with Disability),New Zealand,Female,Age-standardized,Alcohol use disorders,Rate,2017,142.12487107,203.35579365400002,93.5744972371
YLDs (Years Lived with Disability),Sierra Leone,Male,Age-standardized,Schizophrenia,Rate,2017,101.89809548499998,129.577691741,74.90764733820001
YLDs (Years Lived with Disability),Sierra Leone,Female,Age-standardized,Schizophrenia,Rate,2017,104.882013687,131.62688984599998,77.4008234086
YLDs (Years Lived with Disability),Oman,Male,Age-standardized,Schizophrenia,Rate,2017,124.8360723,158.463247813,92.63993886450001
YLDs (Years Lived with Disability),Oman,Female,Age-standardized,Schizophrenia,Rate,2017,120.01749673699999,152.800119392,88.3518882526
YLDs (Years Lived with Disability),Oman,Male,Age-standardized,Alcohol use disorders,Rate,2017,73.3345569297,101.26634813799998,48.6683390602
YLDs (Years Lived with Disability),Oman,Female,Age-standardized,Alcohol use disorders,Rate,2017,51.75994980110001,72.2118841279,33.985837351
YLDs (Years Lived with Disability),Kenya,Male,Age-standardized,Schizophrenia,Rate,2017,106.828113463,132.209172851,79.6718308609
YLDs (Years Lived with Disability),Kenya,Female,Age-standardized,Schizophrenia,Rate,2017,105.416772309,130.188648138,78.7310132018
YLDs (Years Lived with Disability),Benin,Male,Age-standardized,Schizophrenia,Rate,2017,104.38752915,130.669953136,76.93456408179999
YLDs (Years Lived with Disability),Benin,Female,Age-standardized,Schizophrenia,Rate,2017,107.92974156899999,136.341504289,78.1237580919
YLDs (Years Lived with Disability),Benin,Male,Age-standardized,Alcohol use disorders,Rate,2017,110.08842349599999,153.287312052,75.12708057719999
YLDs (Years Lived with Disability),Benin,Female,Age-standardized,Alcohol use disorders,Rate,2017,83.5408274512,116.315770416,55.8125079702
YLDs (Years Lived with Disability),Benin,Male,Age-standardized,Major depressive disorder,Rate,2017,388.025825242,531.521025637,272.085204979
YLDs (Years Lived with Disability),Benin,Female,Age-standardized,Major depressive disorder,Rate,2017,602.829349316,811.7341845239999,422.2028392
YLDs (Years Lived with Disability),Benin,Male,Age-standardized,Bipolar disorder,Rate,2017,123.861783603,187.074049936,77.7867997544
YLDs (Years Lived with Disability),Benin,Female,Age-standardized,Bipolar disorder,Rate,2017,132.146608826,198.916266583,82.01368288639999
YLDs (Years Lived with Disability),Oman,Male,Age-standardized,Major depressive disorder,Rate,2017,421.398032439,584.72641968,293.791869467
YLDs (Years Lived with Disability),Oman,Female,Age-standardized,Major depressive disorder,Rate,2017,587.21002826,802.1000748459999,406.870065186
YLDs (Years Lived with Disability),Oman,Male,Age-standardized,Bipolar disorder,Rate,2017,148.284195378,221.132243262,91.2910660126
YLDs (Years Lived with Disability),Oman,Female,Age-standardized,Bipolar disorder,Rate,2017,163.89912515700001,244.742615364,103.36091540100001
YLDs (Years Lived with Disability),Thailand,Male,Age-standardized,Schizophrenia,Rate,2017,152.491465091,190.105600024,113.01362349499999
YLDs (Years Lived with Disability),Thailand,Female,Age-standardized,Schizophrenia,Rate,2017,139.192706136,175.61801731900002,103.103356319
YLDs (Years Lived with Disability),Thailand,Male,Age-standardized,Alcohol use disorders,Rate,2017,134.675893204,188.24366363200002,91.8464185771
YLDs (Years Lived with Disability),Thailand,Female,Age-standardized,Alcohol use disorders,Rate,2017,42.956065867999996,59.965253644600004,28.875290213899998
YLDs (Years Lived with Disability),Lithuania,Male,Age-standardized,Alcohol use disorders,Rate,2017,446.703375698,617.921645654,305.665925247
YLDs (Years Lived with Disability),Lithuania,Female,Age-standardized,Alcohol use disorders,Rate,2017,381.133784516,518.842252878,259.67833659
YLDs (Years Lived with Disability),Lithuania,Male,Age-standardized,Major depressive disorder,Rate,2017,430.444395909,577.2917866829999,298.78001429
YLDs (Years Lived with Disability),Lithuania,Female,Age-standardized,Major depressive disorder,Rate,2017,565.8616830220001,772.2544148759999,390.363415487
YLDs (Years Lived with Disability),Lithuania,Male,Age-standardized,Bipolar disorder,Rate,2017,122.33953933,183.33267551,76.95751037630001
YLDs (Years Lived with Disability),Lithuania,Female,Age-standardized,Bipolar disorder,Rate,2017,143.458495465,213.05124070600002,88.70849748959999
YLDs (Years Lived with Disability),The Gambia,Male,Age-standardized,Schizophrenia,Rate,2017,103.47311858199998,131.2632104,75.8677081983
YLDs (Years Lived with Disability),The Gambia,Female,Age-standardized,Schizophrenia,Rate,2017,106.38722627,134.586711369,77.2034646731
YLDs (Years Lived with Disability),The Gambia,Male,Age-standardized,Alcohol use disorders,Rate,2017,103.69168120500001,142.924663701,69.8762007667
YLDs (Years Lived with Disability),The Gambia,Female,Age-standardized,Alcohol use disorders,Rate,2017,79.3365403915,109.42101024699998,54.0103967377
YLDs (Years Lived with Disability),Uzbekistan,Male,Age-standardized,Schizophrenia,Rate,2017,115.537313643,145.794542088,85.1355216363
YLDs (Years Lived with Disability),Uzbekistan,Female,Age-standardized,Schizophrenia,Rate,2017,115.35924972199999,144.82197684800002,85.4286882848
YLDs (Years Lived with Disability),Uzbekistan,Male,Age-standardized,Alcohol use disorders,Rate,2017,255.146309875,353.112409441,171.853428018
YLDs (Years Lived with Disability),Uzbekistan,Female,Age-standardized,Alcohol use disorders,Rate,2017,110.012920794,154.62337306199998,73.5269956888
YLDs (Years Lived with Disability),American Samoa,Male,Age-standardized,Major depressive disorder,Rate,2017,240.207110159,327.040890161,168.383825896
YLDs (Years Lived with Disability),American Samoa,Female,Age-standardized,Major depressive disorder,Rate,2017,288.804847644,393.870834005,201.309431546
YLDs (Years Lived with Disability),American Samoa,Male,Age-standardized,Bipolar disorder,Rate,2017,90.343974076,136.575908717,55.99600336019999
YLDs (Years Lived with Disability),American Samoa,Female,Age-standardized,Bipolar disorder,Rate,2017,91.5121262378,135.79538345699999,56.8882930765
YLDs (Years Lived with Disability),Panama,Male,Age-standardized,Alcohol use disorders,Rate,2017,202.009688557,285.604810951,135.480162855
YLDs (Years Lived with Disability),Panama,Female,Age-standardized,Alcohol use disorders,Rate,2017,67.8090874223,94.8329310433,45.7688771497
YLDs (Years Lived with Disability),Panama,Male,Age-standardized,Major depressive disorder,Rate,2017,278.901022753,381.12713270899997,193.454166136
YLDs (Years Lived with Disability),Panama,Female,Age-standardized,Major depressive disorder,Rate,2017,432.93588300199997,597.225990134,299.830227794
YLDs (Years Lived with Disability),Panama,Male,Age-standardized,Bipolar disorder,Rate,2017,149.665743123,221.25094202300002,92.6324112446
YLDs (Years Lived with Disability),Panama,Female,Age-standardized,Bipolar disorder,Rate,2017,168.637614592,248.243327379,103.803948978
YLDs (Years Lived with Disability),Palestine,Male,Age-standardized,Schizophrenia,Rate,2017,113.708775945,144.394508788,84.2393000289
YLDs (Years Lived with Disability),Palestine,Female,Age-standardized,Schizophrenia,Rate,2017,112.01350894400001,142.09132236899998,82.4425404389
YLDs (Years Lived with Disability),Palestine,Male,Age-standardized,Alcohol use disorders,Rate,2017,71.4149893331,99.72495970439999,47.6818757302
YLDs (Years Lived with Disability),Palestine,Female,Age-standardized,Alcohol use disorders,Rate,2017,51.097277894200005,70.8558637068,34.5494049366
YLDs (Years Lived with Disability),Lithuania,Male,Age-standardized,Schizophrenia,Rate,2017,116.765634838,147.096906292,87.0698901901
YLDs (Years Lived with Disability),Lithuania,Female,Age-standardized,Schizophrenia,Rate,2017,120.57667194099999,152.979139043,86.841541259
YLDs (Years Lived with Disability),Mongolia,Male,Age-standardized,Schizophrenia,Rate,2017,115.165061117,145.670808471,84.4460439782
YLDs (Years Lived with Disability),Mongolia,Female,Age-standardized,Schizophrenia,Rate,2017,116.519309056,147.322690218,85.41492880589999
YLDs (Years Lived with Disability),Mongolia,Male,Age-standardized,Alcohol use disorders,Rate,2017,526.493174202,737.862373036,358.029827763
YLDs (Years Lived with Disability),Mongolia,Female,Age-standardized,Alcohol use disorders,Rate,2017,145.356295346,202.853104388,97.85769765980001
YLDs (Years Lived with Disability),Mongolia,Male,Age-standardized,Major depressive disorder,Rate,2017,408.265321004,553.0974335669999,278.428441094
YLDs (Years Lived with Disability),Mongolia,Female,Age-standardized,Major depressive disorder,Rate,2017,510.26187358600004,696.344906794,354.707702555
YLDs (Years Lived with Disability),Mongolia,Male,Age-standardized,Bipolar disorder,Rate,2017,121.050770664,181.155200047,75.3427799163
YLDs (Years Lived with Disability),Mongolia,Female,Age-standardized,Bipolar disorder,Rate,2017,133.967831228,198.746295561,83.03595401850001
YLDs (Years Lived with Disability),Chad,Male,Age-standardized,Bipolar disorder,Rate,2017,121.867247848,182.481222183,75.8242608535
YLDs (Years Lived with Disability),Chad,Female,Age-standardized,Bipolar disorder,Rate,2017,128.035410307,187.357904155,78.853224876
YLDs (Years Lived with Disability),Kyrgyzstan,Male,Age-standardized,Schizophrenia,Rate,2017,110.60550153099999,140.57570497199998,82.2409361048
YLDs (Years Lived with Disability),Kyrgyzstan,Female,Age-standardized,Schizophrenia,Rate,2017,113.040949913,142.66209788499998,82.810014373
YLDs (Years Lived with Disability),Kyrgyzstan,Male,Age-standardized,Alcohol use disorders,Rate,2017,408.54963970899996,566.425160909,277.463105055
YLDs (Years Lived with Disability),Kyrgyzstan,Female,Age-standardized,Alcohol use disorders,Rate,2017,125.04388148800001,174.548143939,85.17136902120001
YLDs (Years Lived with Disability),Sri Lanka,Male,Age-standardized,Schizophrenia,Rate,2017,151.55746759200002,188.704398734,110.833181447
YLDs (Years Lived with Disability),Sri Lanka,Female,Age-standardized,Schizophrenia,Rate,2017,141.659645467,178.01257374399998,106.06009018900001
YLDs (Years Lived with Disability),Sri Lanka,Male,Age-standardized,Alcohol use disorders,Rate,2017,128.795479517,177.884392814,85.7707819242
YLDs (Years Lived with Disability),Sri Lanka,Female,Age-standardized,Alcohol use disorders,Rate,2017,56.1696335615,78.9246177735,37.763918184000005
YLDs (Years Lived with Disability),Sri Lanka,Male,Age-standardized,Major depressive disorder,Rate,2017,365.25182597500003,497.891237514,251.014943147
YLDs (Years Lived with Disability),Sri Lanka,Female,Age-standardized,Major depressive disorder,Rate,2017,362.414253326,501.29217916,250.67229449399997
YLDs (Years Lived with Disability),Sri Lanka,Male,Age-standardized,Bipolar disorder,Rate,2017,106.073854347,158.104782103,66.7468022452
YLDs (Years Lived with Disability),Sri Lanka,Female,Age-standardized,Bipolar disorder,Rate,2017,116.02939148,170.78613406300002,72.566275328
YLDs (Years Lived with Disability),Bermuda,Male,Age-standardized,Schizophrenia,Rate,2017,144.990767821,184.272724167,106.40373302999998
YLDs (Years Lived with Disability),Bermuda,Female,Age-standardized,Schizophrenia,Rate,2017,125.32941434899999,159.027585676,91.8147714118
YLDs (Years Lived with Disability),Bermuda,Male,Age-standardized,Alcohol use disorders,Rate,2017,202.29978284099997,283.201451926,138.404611069
YLDs (Years Lived with Disability),Bermuda,Female,Age-standardized,Alcohol use disorders,Rate,2017,88.12639561210001,123.96540431999999,57.868644613300006
YLDs (Years Lived with Disability),Lebanon,Male,Age-standardized,Bipolar disorder,Rate,2017,182.38775314400002,272.901604088,114.594119643
YLDs (Years Lived with Disability),Lebanon,Female,Age-standardized,Bipolar disorder,Rate,2017,200.84965233299997,297.963055853,126.63155957800001
YLDs (Years Lived with Disability),American Samoa,Male,Age-standardized,Schizophrenia,Rate,2017,156.740191067,197.36901622200003,114.84724466299998
YLDs (Years Lived with Disability),American Samoa,Female,Age-standardized,Schizophrenia,Rate,2017,145.617874964,182.125381932,106.22425786899998
YLDs (Years Lived with Disability),American Samoa,Male,Age-standardized,Alcohol use disorders,Rate,2017,136.91319141099999,190.163992122,92.59980337660001
YLDs (Years Lived with Disability),American Samoa,Female,Age-standardized,Alcohol use disorders,Rate,2017,80.67032282119999,112.39630518599999,54.1693848112
YLDs (Years Lived with Disability),Panama,Male,Age-standardized,Schizophrenia,Rate,2017,138.328309158,175.189296724,101.93448041199998
YLDs (Years Lived with Disability),Panama,Female,Age-standardized,Schizophrenia,Rate,2017,122.98400374299999,157.837292731,90.09320341520001
YLDs (Years Lived with Disability),Angola,Male,Age-standardized,Schizophrenia,Rate,2017,107.44469652699999,135.744813816,78.5739458999
YLDs (Years Lived with Disability),Angola,Female,Age-standardized,Schizophrenia,Rate,2017,106.12165270899999,135.531177621,78.3823463583
YLDs (Years Lived with Disability),Angola,Male,Age-standardized,Alcohol use disorders,Rate,2017,169.397374938,234.280501365,116.474692623
YLDs (Years Lived with Disability),Angola,Female,Age-standardized,Alcohol use disorders,Rate,2017,102.205491888,143.258882081,70.0631971135
